"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","participant_gender","stimulus","response","timeout","failed_images","failed_audio","failed_video","figure","difficulty","response_time_seconds","text_response","word_count","response_index","question_order"
"","159812","survey-text","10","2.0.0","785434","pjebaekqr9v","","","","{""image_description"":""One of the most standard shapes we've seen yet. 6 edges total. Looks like if you took a pentagon or house-like shape, but cut the right side in half, and pulled it out to the right of the shape, causing the bottom side to bend in the middle and the right \""roof\"" to extend, and then rotated it 45 degrees to the right""}","","","","","stimuli/18.jpg","easy","NaN","One of the most standard shapes we've seen yet. 6 edges total. Looks like if you took a pentagon or house-like shape, but cut the right side in half, and pulled it out to the right of the shape, causing the bottom side to bend in the middle and the right ""roof"" to extend, and then rotated it 45 degrees to the right","63","",""
"","105522","survey-text","11","2.0.0","890972","pjebaekqr9v","","","","{""image_description"":""Looks like a hammer or hatchet-like shape attached to the left corner of a pizza slice-shaped triangle that is pointing up and to the right, with another wider and mishapen triangle coming off of the other corner of the pizza. ""}","","","","","stimuli/98.jpg","medium","NaN","Looks like a hammer or hatchet-like shape attached to the left corner of a pizza slice-shaped triangle that is pointing up and to the right, with another wider and mishapen triangle coming off of the other corner of the pizza. ","40","",""
"","109600","survey-text","12","2.0.0","1000593","pjebaekqr9v","","","","{""image_description"":""Right edge is completely straight almost completely vertical, then the general shape almost follows an \""H\"" pattern, with the left side having horizontal zig zags going down, the bottom side  where the bottom indent of an \""H\"" would be forms more of a triangle pointing up, and the top part of the H is just a little crumpled. ""}","","","","","stimuli/130.jpg","hard","NaN","Right edge is completely straight almost completely vertical, then the general shape almost follows an ""H"" pattern, with the left side having horizontal zig zags going down, the bottom side  where the bottom indent of an ""H"" would be forms more of a triangle pointing up, and the top part of the H is just a little crumpled. ","58","",""
"","101833","survey-text","13","2.0.0","1102438","pjebaekqr9v","","","","{""image_description"":""A nice scalene triangle, with the top edge being the shortest, the top left angle being > 90 degrees and the top right angle being <90 degrees, so that the longest right side of the triangle comes down and to the left before the middle side connects it back up to the top. ""}","","","","","stimuli/2.jpg","easy","NaN","A nice scalene triangle, with the top edge being the shortest, the top left angle being > 90 degrees and the top right angle being <90 degrees, so that the longest right side of the triangle comes down and to the left before the middle side connects it back up to the top. ","53","",""
"","77158","survey-text","14","2.0.0","1179614","pjebaekqr9v","","","","{""image_description"":""Reminds me of Sun God. Large angular based on the bottom side of the shape, then with two different sized wing like shapes coming out to either side in the trunk of the shape (smaller triangle on the left, larger trapezoid on the right) and a rectanglular shape coming out of the top and to the left. ""}","","","","","stimuli/122.jpg","hard","NaN","Reminds me of Sun God. Large angular based on the bottom side of the shape, then with two different sized wing like shapes coming out to either side in the trunk of the shape (smaller triangle on the left, larger trapezoid on the right) and a rectanglular shape coming out of the top and to the left. ","57","",""
"","110449","survey-text","15","2.0.0","1290088","pjebaekqr9v","","","","{""image_description"":""Circular with pointy edges like that of barbed wire or lightning, with a small triangular shape on the top left that loosk like if a butterfly landed on the shape, as in a triangular shape as the wing of the butterfly as seen from the side, and a small extending piece that looks like the extended body of the butterfly. ""}","","","","","stimuli/138.jpg","hard","NaN","Circular with pointy edges like that of barbed wire or lightning, with a small triangular shape on the top left that loosk like if a butterfly landed on the shape, as in a triangular shape as the wing of the butterfly as seen from the side, and a small extending piece that looks like the extended body of the butterfly. ","60","",""
"","108681","survey-text","16","2.0.0","1398787","pjebaekqr9v","","","","{""image_description"":""Also looks kind of like a butterfly as seen from the side, with a small triangular beak extending from the left side of the shape, then a larger upside down triangle that comes down into a smaller triangular shape, like the double wings of a butterfly, and pointy edges on the bottom. ""}","","","","","stimuli/82.jpg","medium","NaN","Also looks kind of like a butterfly as seen from the side, with a small triangular beak extending from the left side of the shape, then a larger upside down triangle that comes down into a smaller triangular shape, like the double wings of a butterfly, and pointy edges on the bottom. ","52","",""
"","68353","survey-text","17","2.0.0","1467157","pjebaekqr9v","","","","{""image_description"":""Shaped like a shrimp in that it comes back around to meet the other side. Pointy extensions coming off of the top like horns or antenna, a triangle coming off the looped edge like a little tail, with the body being mostly triangular.""}","","","","","stimuli/90.jpg","medium","NaN","Shaped like a shrimp in that it comes back around to meet the other side. Pointy extensions coming off of the top like horns or antenna, a triangle coming off the looped edge like a little tail, with the body being mostly triangular.","43","",""
"","77363","survey-text","18","2.0.0","1544539","pjebaekqr9v","","","","{""image_description"":""A big zig zaggy \""S\"", excepvt with sharp edges and triangles, with the majority of the mass in the top left space. Bottom is a small isosceles triangle, right middle is a triangle pointing right, and top is a big prism. ""}","","","","","stimuli/42.jpg","easy","NaN","A big zig zaggy ""S"", excepvt with sharp edges and triangles, with the majority of the mass in the top left space. Bottom is a small isosceles triangle, right middle is a triangle pointing right, and top is a big prism. ","41","",""
"","62807","survey-text","19","2.0.0","1607361","pjebaekqr9v","","","","{""image_description"":""A thin prism of shape extending out to the right with a small triangle on top. Trunk of the shape is composed of triangular edges that go all the way down, with two arm-like jut outs on the left and right.""}","","","","","stimuli/146.jpg","hard","NaN","A thin prism of shape extending out to the right with a small triangle on top. Trunk of the shape is composed of triangular edges that go all the way down, with two arm-like jut outs on the left and right.","41","",""
"","78410","survey-text","20","2.0.0","1685783","pjebaekqr9v","","","","{""image_description"":""Like if a snail, as seen from the sid,e had an arm and was supporting itself up with that one long arm on the left and was wearing a pointy birthday hat, and his shell was kind of flattened and pointy on the sides now. ""}","","","","","stimuli/106.jpg","medium","NaN","Like if a snail, as seen from the sid,e had an arm and was supporting itself up with that one long arm on the left and was wearing a pointy birthday hat, and his shell was kind of flattened and pointy on the sides now. ","45","",""
"","67457","survey-text","21","2.0.0","1753257","pjebaekqr9v","","","","{""image_description"":""Like a paper crane shape with more mass in the bottom right of the shape. Wing triangle coming off of the top edge, small beak pointing to the left, triangle \""feet\"" pointing to the left on the bottom, and a thin triangle coming off the bottom middle. ""}","","","","","stimuli/66.jpg","medium","NaN","Like a paper crane shape with more mass in the bottom right of the shape. Wing triangle coming off of the top edge, small beak pointing to the left, triangle ""feet"" pointing to the left on the bottom, and a thin triangle coming off the bottom middle. ","47","",""
"","56902","survey-text","22","2.0.0","1810172","pjebaekqr9v","","","","{""image_description"":""A trapezoid ish shape, with the left edge shorter than the right edge, so that the top and bottom edge are meeting it and would eventually meet each other""}","","","","","stimuli/10.jpg","easy","NaN","A trapezoid ish shape, with the left edge shorter than the right edge, so that the top and bottom edge are meeting it and would eventually meet each other","29","",""
"","31884","survey-text","23","2.0.0","1842065","pjebaekqr9v","","","","{""image_description"":""Like a triangle thats pointing up adn to the left if it was inflated a little bit, and had a smaller triangle shape cut into the top left corner""}","","","","","stimuli/26.jpg","easy","NaN","Like a triangle thats pointing up adn to the left if it was inflated a little bit, and had a smaller triangle shape cut into the top left corner","29","",""
"","8718","survey-text","24","2.0.0","1850789","pjebaekqr9v","","","","{""participant_major"":""Cognitive Science""}","","","","","","","","","","",""
"","1917","survey-multi-choice","25","2.2.0","1852708","pjebaekqr9v","","","","{""participant_gender"":""Female""}","","","","","","","","","","[0]","[0]"
